student_id,district_id,district_name,school_id,school_name,current_grade_level,gender,ethnicity,ell,iep,gifted_flag,homeless_flag,disability,economic_disadvantage,ela_state_score_two_years_ago,ela_state_score_one_year_ago,ela_state_score_current_year,math_state_score_two_years_ago,math_state_score_one_year_ago,math_state_score_current_year,performance_level_two_years_ago,performance_level_prior_year,performance_level_current_year
9777029899,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,True,Native American,True,True,False,True,True,True,670,686,700,622,636,650,basic,basic,proficient
8911047776,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,True,Other,True,False,False,False,True,False,677,694,708,682,702,728,proficient,proficient,proficient
4314601155,4603381,Ware Ltd School District,205193,Chandler Inc High School,6,True,Black,False,False,True,False,True,True,609,633,658,664,687,716,basic,basic,proficient
5992251225,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,False,White,True,False,True,True,True,True,606,619,633,685,705,723,basic,basic,proficient
8889395586,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,False,Hispanic,True,True,True,False,True,False,709,724,740,726,743,759,proficient,advanced,advanced
7271645158,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,False,Asian,False,False,True,False,True,False,714,724,732,717,721,726,proficient,proficient,advanced
9211063421,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,11,False,Other,True,False,True,True,True,False,715,718,721,746,765,782,advanced,advanced,advanced
8513356437,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,True,Pacific Islander,True,True,False,False,False,True,636,653,667,656,673,693,basic,basic,proficient
6440755395,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,True,Black,True,False,True,False,True,False,694,700,705,639,647,655,basic,basic,proficient
9086103618,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,False,Black,True,False,False,True,False,True,668,683,699,689,699,709,proficient,proficient,proficient
3344550525,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,True,Other,False,False,False,False,True,False,706,718,728,703,713,723,proficient,proficient,advanced
4299698174,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,False,Native American,False,False,False,False,False,True,714,728,741,707,713,717,proficient,proficient,advanced
8087503827,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,True,White,True,True,True,False,False,False,706,722,741,693,711,726,proficient,proficient,advanced
3528696637,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,2,True,Hispanic,False,True,False,False,True,False,721,725,729,625,649,673,basic,proficient,proficient
5414126427,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,False,White,False,False,True,True,False,False,623,638,651,625,632,637,basic,basic,basic
5227915403,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,False,Native American,True,False,False,False,True,False,614,622,630,700,702,704,basic,basic,basic
1279052184,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,True,Native American,True,True,True,False,True,False,665,676,689,660,683,704,basic,proficient,proficient
9353718475,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,True,Hispanic,True,False,True,True,True,False,614,621,627,669,680,691,basic,basic,basic
9641802145,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,False,Pacific Islander,False,False,False,True,True,True,680,698,717,699,721,747,proficient,proficient,advanced
4044457638,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,3,False,Other,True,True,False,False,True,False,683,691,698,742,755,768,proficient,proficient,advanced
6655507085,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,False,White,False,True,False,False,False,False,635,651,667,733,743,756,proficient,proficient,proficient
3479586055,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,3,False,Hispanic,False,True,True,True,True,True,667,671,674,747,758,769,proficient,proficient,proficient
4960025229,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,12,True,Other,False,False,False,False,True,False,739,759,774,723,739,755,advanced,advanced,advanced
3287077356,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Asian,True,False,False,True,False,False,666,683,702,636,647,658,basic,basic,proficient
5883463349,4603381,Ware Ltd School District,205193,Chandler Inc High School,7,True,Hispanic,False,False,False,False,False,False,717,732,745,632,650,674,basic,proficient,proficient
4525696317,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,12,True,Native American,False,False,True,True,False,True,650,659,671,722,728,734,proficient,proficient,proficient
4895773994,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,6,True,Asian,True,True,True,True,True,False,611,625,640,658,671,683,basic,basic,basic
1051294855,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,6,False,Hispanic,False,False,False,False,False,False,647,663,680,633,641,650,basic,basic,basic
6482439442,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,2,True,Hispanic,True,True,True,False,True,False,711,730,755,684,705,728,proficient,proficient,advanced
4841103821,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,False,White,False,False,True,True,False,True,631,654,674,718,720,722,basic,proficient,proficient
1390043346,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,True,Asian,False,True,True,True,True,True,670,682,694,720,735,750,proficient,proficient,proficient
3749442812,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,True,Native American,False,True,False,True,True,True,609,611,614,616,634,652,basic,basic,basic
6793421930,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,5,False,White,False,False,False,True,False,True,650,663,679,654,658,662,basic,basic,basic
8352121636,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,True,Pacific Islander,False,False,False,True,False,False,694,705,715,649,664,680,basic,proficient,proficient
6062931402,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,True,Other,False,False,False,True,False,True,699,707,713,603,630,657,basic,basic,proficient
8209225938,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,8,False,Hispanic,True,False,True,False,False,False,644,651,658,742,759,775,proficient,proficient,proficient
8692193063,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,Black,False,True,True,False,True,True,657,664,671,621,638,655,basic,basic,basic
2599666897,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,True,Other,False,True,True,True,False,True,646,653,661,609,622,634,basic,basic,basic
1561737132,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,True,Hispanic,False,True,True,True,False,True,614,618,622,638,645,651,basic,basic,basic
6008949075,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,False,White,False,True,True,False,False,True,713,732,752,652,679,704,proficient,proficient,advanced
4751185388,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,False,Hispanic,False,True,True,False,False,True,656,661,667,633,646,663,basic,basic,basic
4785703841,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,True,Pacific Islander,False,True,False,False,True,False,748,757,766,740,757,772,advanced,advanced,advanced
9306948217,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,6,True,White,False,False,True,True,False,False,748,768,788,616,636,652,proficient,proficient,proficient
1537735742,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,5,False,Native American,True,False,False,False,True,False,732,735,738,722,734,745,advanced,advanced,advanced
7940739332,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,False,Other,False,True,False,True,True,True,711,724,734,692,707,725,proficient,proficient,advanced
7415866305,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,True,Pacific Islander,True,True,True,False,False,False,632,647,661,692,705,719,basic,proficient,proficient
9257402653,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,False,White,False,False,True,True,False,False,735,750,765,614,634,651,basic,proficient,proficient
8623724839,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,True,Pacific Islander,False,False,False,False,True,False,642,646,650,748,753,757,proficient,proficient,proficient
8529572836,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,False,Asian,True,True,False,False,False,True,684,688,692,677,700,718,proficient,proficient,proficient
7431038656,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,False,Native American,False,False,False,True,True,False,640,644,649,692,711,736,basic,proficient,proficient
9369037785,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,False,Native American,True,True,False,True,False,False,727,748,770,741,753,764,advanced,advanced,advanced
6565220579,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,False,Pacific Islander,False,True,True,False,True,True,738,744,750,618,621,623,proficient,proficient,proficient
9202504030,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,11,False,Pacific Islander,True,False,False,True,False,False,659,671,685,615,626,641,basic,basic,basic
3171089760,5000332,Frederick-Zamora School District,164948,Flores PLC High School,9,True,Asian,True,True,True,True,False,True,674,688,707,644,651,659,basic,basic,proficient
6021695856,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,True,Other,False,False,True,True,True,False,685,699,714,673,700,724,proficient,proficient,proficient
6947403482,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,False,Hispanic,False,True,False,False,False,True,717,722,727,654,675,692,proficient,proficient,proficient
1895268697,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,False,Other,True,True,False,False,False,True,739,764,787,619,625,633,proficient,proficient,proficient
7569251812,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,False,Native American,True,False,True,False,True,False,611,634,659,694,701,708,basic,basic,proficient
9823560620,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,6,True,Other,False,True,True,False,False,True,623,631,640,738,748,758,proficient,proficient,proficient
9869555615,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,True,White,True,True,False,True,True,True,626,640,651,601,614,629,basic,basic,basic
3630101688,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,Hispanic,True,False,False,True,False,True,646,654,665,722,738,753,proficient,proficient,proficient
8007339776,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,False,White,False,True,False,False,False,True,682,709,730,734,749,766,proficient,advanced,advanced
6922832551,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,True,Black,False,True,True,True,False,False,632,647,664,606,609,613,basic,basic,basic
3224259991,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,True,Other,True,False,True,False,False,True,718,728,742,666,676,685,proficient,proficient,proficient
5258047713,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,False,White,False,False,True,False,False,True,615,634,652,689,702,717,basic,basic,proficient
7527094779,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,True,Black,False,False,False,True,False,True,616,633,650,719,722,725,basic,proficient,proficient
2508899700,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,False,Native American,True,False,False,True,False,False,678,697,711,693,720,742,proficient,proficient,advanced
5542734698,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,12,False,Pacific Islander,False,False,False,True,True,True,713,730,747,726,730,733,proficient,advanced,advanced
9578944184,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,False,Asian,False,False,False,True,False,False,603,608,613,699,722,739,basic,basic,proficient
2170200549,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,5,True,Pacific Islander,False,True,False,False,True,True,738,744,750,645,654,664,proficient,proficient,proficient
1714379596,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,8,False,Other,True,False,True,False,True,True,739,760,784,644,668,690,proficient,proficient,advanced
3192795194,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,9,True,White,True,False,False,True,True,False,688,703,718,652,654,657,basic,proficient,proficient
9381676823,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,-1,False,White,True,True,False,True,True,False,671,678,684,610,615,621,basic,basic,basic
1901985739,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,12,True,Asian,True,False,True,True,False,False,733,740,746,694,720,749,proficient,advanced,advanced
1722012636,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,True,Native American,True,True,True,False,True,True,648,662,676,666,683,697,basic,basic,proficient
4855375373,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,True,Pacific Islander,False,True,True,True,False,True,658,678,703,682,690,701,basic,proficient,proficient
5827379215,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,True,Black,True,False,True,False,False,True,661,677,696,607,618,633,basic,basic,basic
5659350860,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,-1,True,Black,False,True,False,True,True,True,618,628,639,712,734,752,basic,proficient,proficient
5006022126,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,6,False,Other,False,True,True,True,True,False,738,741,744,695,715,731,proficient,advanced,advanced
8235409054,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,True,Black,False,True,True,False,False,False,631,644,655,709,719,730,basic,proficient,proficient
8556341729,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,True,Black,True,True,False,True,False,True,621,632,643,750,773,797,proficient,proficient,proficient
4109178636,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,True,White,True,True,False,False,False,False,665,684,702,671,675,679,basic,proficient,proficient
7490010282,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,2,True,Hispanic,True,True,False,False,True,False,749,755,759,601,608,617,proficient,proficient,proficient
3388821009,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,7,False,Hispanic,False,True,False,True,True,False,716,725,732,671,695,716,proficient,proficient,proficient
3867615480,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,False,White,False,True,False,True,True,True,691,703,715,684,699,716,proficient,proficient,proficient
2899473018,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,2,True,Pacific Islander,False,True,False,True,True,False,721,742,766,610,625,642,basic,proficient,proficient
2603968120,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,False,Hispanic,False,False,True,False,True,False,632,651,676,653,658,662,basic,basic,basic
7434406947,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,False,Pacific Islander,False,True,True,False,False,True,678,702,721,637,650,662,basic,proficient,proficient
7671871455,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,False,White,True,True,True,False,False,True,671,681,689,629,641,653,basic,basic,basic
2921731587,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,True,Asian,True,False,False,False,False,True,712,723,738,687,692,697,proficient,proficient,proficient
1263612780,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,White,False,False,False,False,False,False,677,704,723,609,625,641,basic,basic,proficient
2618520335,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,White,False,False,False,True,False,False,709,715,722,712,738,763,proficient,advanced,advanced
9879569880,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,2,True,White,False,True,True,True,True,True,651,667,682,731,749,767,proficient,proficient,proficient
1757860238,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,False,Other,True,True,False,True,False,True,653,667,677,679,694,712,basic,proficient,proficient
6780563316,5000332,Frederick-Zamora School District,164948,Flores PLC High School,7,True,Pacific Islander,True,True,False,True,False,True,704,726,755,668,674,681,proficient,proficient,proficient
4231261154,5000332,Frederick-Zamora School District,164948,Flores PLC High School,6,True,Black,False,False,True,True,True,False,750,755,762,720,732,742,advanced,advanced,advanced
8224740478,5000332,Frederick-Zamora School District,164948,Flores PLC High School,0,True,Hispanic,False,True,True,True,True,False,601,609,617,674,677,679,basic,basic,basic
8995348197,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,False,Asian,False,True,False,True,False,True,632,653,672,648,669,687,basic,basic,proficient
1608436821,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,Hispanic,False,True,True,True,True,False,626,630,633,637,650,662,basic,basic,basic
2804896719,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,True,Native American,True,True,False,True,False,True,735,742,750,633,655,677,proficient,proficient,proficient
7527743256,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,False,Native American,True,True,False,True,True,False,682,690,699,648,652,655,basic,basic,proficient
1168520832,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,9,True,Other,False,False,False,False,False,True,687,699,710,719,737,755,proficient,proficient,advanced
6623507574,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Other,False,False,True,False,True,True,637,654,676,732,746,764,proficient,proficient,proficient
7327788825,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,12,False,White,True,True,False,True,True,True,645,653,660,620,626,633,basic,basic,basic
8926594099,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,False,Other,True,True,True,False,False,True,689,701,711,680,697,712,proficient,proficient,proficient
6245950753,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,True,Asian,True,False,False,True,True,False,682,706,725,745,755,764,proficient,advanced,advanced
5247473228,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,True,Hispanic,True,True,False,False,False,True,738,742,747,717,741,765,advanced,advanced,advanced
5455400730,5000332,Frederick-Zamora School District,164948,Flores PLC High School,5,False,Black,False,False,False,False,False,True,638,644,648,667,683,698,basic,basic,basic
9093994238,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,True,Other,True,True,False,False,True,True,746,751,755,623,631,638,proficient,proficient,proficient
1652996829,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,Hispanic,False,False,True,False,False,False,607,623,640,690,703,715,basic,basic,proficient
9477920643,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,False,Black,True,True,True,True,False,True,617,621,624,708,718,730,basic,basic,proficient
3187477123,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,False,Native American,False,True,True,True,True,False,729,742,756,711,717,723,proficient,advanced,advanced
7558534237,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,True,Black,False,True,False,True,True,True,723,741,759,708,713,719,proficient,advanced,advanced
5330744205,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,False,Asian,False,True,False,False,True,False,677,695,713,626,647,664,basic,basic,proficient
6702981493,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,False,Black,False,True,False,True,False,False,703,714,724,675,684,694,proficient,proficient,proficient
9487705695,4603381,Ware Ltd School District,205193,Chandler Inc High School,2,False,Asian,True,True,False,False,False,True,711,720,731,607,625,646,basic,basic,proficient
5611828899,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,False,Native American,True,True,True,True,False,True,678,699,724,613,634,655,basic,basic,proficient
8166281514,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,False,Other,True,False,False,True,False,False,611,618,627,663,681,701,basic,basic,basic
3119296060,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,12,False,Black,False,True,True,False,False,False,636,638,641,706,724,742,basic,proficient,proficient
8814102048,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,False,Hispanic,False,False,True,True,True,False,619,621,623,671,697,717,basic,basic,basic
5185234666,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,False,Asian,True,True,False,True,True,False,649,659,670,665,668,672,basic,basic,basic
7210690862,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,11,False,Asian,True,False,True,False,False,False,679,686,692,704,708,713,proficient,proficient,proficient
5897260443,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,7,True,Hispanic,False,False,True,True,True,True,700,712,724,642,644,647,basic,proficient,proficient
2815822047,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,6,True,Asian,True,True,True,False,False,True,619,645,665,621,636,653,basic,basic,basic
4594913471,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,True,Black,True,True,True,False,False,True,719,740,760,716,731,748,proficient,advanced,advanced
8362859781,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,0,True,Other,False,True,False,False,True,True,712,725,736,628,645,666,basic,proficient,proficient
2898562536,4603381,Ware Ltd School District,205193,Chandler Inc High School,2,False,Native American,True,True,True,True,True,True,694,699,706,624,632,641,basic,basic,basic
4438431635,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,6,False,White,True,False,True,False,False,True,654,668,682,651,667,681,basic,basic,proficient
5265159449,4603381,Ware Ltd School District,205193,Chandler Inc High School,1,True,Native American,True,True,False,False,False,False,634,642,649,720,732,742,proficient,proficient,proficient
5546306516,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,True,Asian,False,False,True,True,False,False,677,701,729,606,611,617,basic,basic,basic
7398430170,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,True,Native American,False,False,True,True,False,False,750,769,787,739,760,775,advanced,advanced,advanced
7645181072,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,-1,False,Other,False,True,True,True,True,False,736,756,775,682,693,704,proficient,proficient,advanced
1513420585,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,10,False,Other,True,False,False,True,True,False,712,717,722,704,706,708,proficient,proficient,proficient
4996597210,4603381,Ware Ltd School District,205193,Chandler Inc High School,7,True,Hispanic,False,True,True,True,False,False,713,724,734,731,753,769,proficient,advanced,advanced
3376864303,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,True,Native American,False,False,True,True,False,True,747,769,791,625,654,680,proficient,proficient,advanced
7412070774,5000332,Frederick-Zamora School District,164948,Flores PLC High School,12,False,Black,False,True,True,False,True,False,620,631,641,668,685,708,basic,basic,basic
1784942998,5000332,Frederick-Zamora School District,164948,Flores PLC High School,11,True,Asian,True,False,False,False,False,False,609,629,653,613,624,633,basic,basic,basic
2934831817,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,False,White,False,False,False,True,False,True,627,637,649,728,751,768,proficient,proficient,proficient
3411333618,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,-1,False,Native American,True,True,False,False,False,False,600,604,608,643,667,691,basic,basic,basic
8737004429,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,False,Asian,False,True,False,False,True,False,652,664,674,749,766,786,proficient,proficient,advanced
1046089498,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,False,Pacific Islander,True,True,False,False,False,False,715,735,751,606,620,634,basic,proficient,proficient
7393169065,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,7,True,Asian,True,False,False,False,True,False,620,630,641,737,760,786,proficient,proficient,proficient
9908647794,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,False,White,False,False,True,False,True,False,601,610,617,656,659,663,basic,basic,basic
7395310360,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,False,Hispanic,True,True,False,False,False,True,687,714,736,712,720,729,proficient,proficient,advanced
8479689097,5000332,Frederick-Zamora School District,164948,Flores PLC High School,12,False,Native American,False,True,True,True,True,True,750,756,763,652,656,661,proficient,proficient,proficient
4517173705,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,6,False,Native American,False,True,True,False,True,False,654,660,666,603,621,644,basic,basic,basic
7360483687,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,True,White,True,True,True,False,True,True,614,625,635,672,690,704,basic,basic,basic
7799300562,5000332,Frederick-Zamora School District,164948,Flores PLC High School,9,True,Pacific Islander,True,True,False,True,True,False,716,723,732,672,696,716,proficient,proficient,proficient
3626581001,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,False,Other,False,False,True,True,True,True,641,661,686,647,667,689,basic,basic,proficient
4020413798,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,False,Native American,False,True,False,False,True,True,704,708,712,622,636,648,basic,basic,proficient
2945223643,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,False,Other,False,True,True,True,False,False,742,759,778,682,698,714,proficient,advanced,advanced
9495173032,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,8,False,Pacific Islander,False,True,False,True,False,True,693,704,717,713,718,722,proficient,proficient,proficient
9943544772,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,True,Native American,False,False,False,True,False,False,674,692,710,682,692,699,proficient,proficient,proficient
8732689155,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,False,Black,True,False,True,True,False,True,613,627,638,674,695,711,basic,basic,basic
8678295828,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,True,Black,False,True,False,True,True,False,687,702,716,636,653,670,basic,proficient,proficient
4357736839,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,White,True,True,True,False,False,True,733,749,766,639,651,663,proficient,proficient,proficient
9676842200,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,2,False,Other,True,True,False,False,False,False,646,652,661,703,716,730,basic,proficient,proficient
2718231668,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,False,Asian,True,False,True,True,False,False,642,656,673,613,623,633,basic,basic,basic
2999023131,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,False,Pacific Islander,True,False,True,False,True,False,644,664,684,704,723,750,basic,proficient,proficient
8567654837,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,Hispanic,True,True,True,True,False,True,717,732,746,706,714,726,proficient,proficient,advanced
6350697869,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Asian,True,False,True,True,True,True,613,622,630,704,723,737,basic,basic,proficient
5275599749,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,False,Asian,True,True,True,True,False,True,636,651,667,607,616,625,basic,basic,basic
2349121873,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,False,White,False,False,False,False,True,True,606,614,622,692,706,724,basic,basic,basic
9256555295,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Other,False,False,True,True,False,True,613,641,668,744,752,760,proficient,proficient,proficient
6314797054,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,False,Other,False,False,False,True,False,False,603,623,642,713,720,727,basic,basic,proficient
1212539946,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Black,False,False,False,True,False,True,622,630,636,618,622,627,basic,basic,basic
4701882790,4603381,Ware Ltd School District,205193,Chandler Inc High School,6,True,Hispanic,True,False,True,False,True,True,610,634,654,663,677,695,basic,basic,basic
8536239800,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,True,Asian,False,False,True,True,False,True,689,692,695,685,695,705,proficient,proficient,proficient
4580055964,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,10,True,Native American,True,False,False,False,True,True,733,754,772,660,668,675,proficient,proficient,proficient
6678562627,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Black,False,False,True,True,True,True,630,645,662,667,682,699,basic,basic,proficient
5974481024,4603381,Ware Ltd School District,205193,Chandler Inc High School,0,False,Hispanic,True,True,False,True,True,True,681,685,688,611,629,648,basic,basic,basic
7478976514,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,True,Black,True,False,False,True,True,True,740,743,746,744,752,759,advanced,advanced,advanced
5812204698,5000332,Frederick-Zamora School District,164948,Flores PLC High School,0,True,White,False,False,False,True,True,True,722,724,726,730,734,737,advanced,advanced,advanced
5833110820,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,False,Native American,False,False,True,False,False,False,724,737,751,658,684,704,proficient,proficient,advanced
1003381227,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Other,True,True,True,True,True,False,737,757,777,699,716,734,proficient,advanced,advanced
3048622173,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,False,White,True,True,True,False,False,False,724,729,735,706,730,755,proficient,advanced,advanced
5153365953,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,True,Asian,False,False,False,True,True,True,677,686,697,683,702,718,proficient,proficient,proficient
9320220446,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,False,Native American,True,False,False,True,False,False,748,769,791,655,667,682,proficient,proficient,advanced
